u,g,r,i,z,class,redshift,redshift_err
19.53941,18.12729,17.24715,16.78425,16.49298,GALAXY,0.1562425,1.842948e-05
19.53456,18.07597,17.43141,16.99717,16.73518,GALAXY,0.0660055,7.960236e-06
19.45231,17.74451,16.84922,16.4229,16.10292,GALAXY,0.06746452,1.746779e-05
19.11267,17.53868,16.74198,16.30728,15.94248,GALAXY,0.06621946,1.447172e-05
19.46392,17.62573,16.5912,16.14376,15.86781,GALAXY,0.1484182,2.864628e-05
19.14604,17.12521,16.08848,15.65654,15.30676,GALAXY,0.1231177,1.796671e-05
17.59633,16.33431,15.7338,15.3992,15.12558,GALAXY,0.04632705,8.355333e-06
16.27935,15.04197,14.5093,14.18413,13.95704,GALAXY,0.03717978,5.278472e-06
19.38581,18.27257,17.52621,17.16827,16.87232,GALAXY,0.1602192,1.841487e-05
18.43363,17.23894,16.99281,16.79128,16.60751,GALAXY,0.03694521,6.312091e-06
17.65034,16.36437,15.82378,15.53826,15.30941,GALAXY,0.02861651,1.387114e-05
18.75864,16.93208,16.06294,15.65073,15.35838,GALAXY,0.0657045,1.734384e-05
18.89961,17.13661,16.22505,15.7543,15.39356,GALAXY,0.0944511,1.651328e-05
18.69971,17.15578,16.35979,15.9504,15.61727,GALAXY,0.1226543,1.663595e-05
18.93193,18.56154,18.0908,17.74513,17.60351,QSO,0.2370525,8.371483e-05
18.38335,17.24786,16.85669,16.62727,16.47838,GALAXY,0.04299427,1.531387e-05
19.40247,19.40979,19.49885,19.11016,19.20358,QSO,1.843713,0.0002722509
19.39473,18.10743,17.62608,17.34755,17.18053,GALAXY,0.05590733,8.471495e-06
18.56817,17.32461,16.77843,16.4637,16.23756,GALAXY,0.0428675,1.385244e-05
18.87167,17.6434,17.21629,16.96712,16.76972,GALAXY,0.05287515,1.015414e-05
18.92273,16.88858,15.91217,15.41383,15.04152,GALAXY,0.06294381,1.781454e-05
19.05792,17.99432,17.56213,17.27951,17.09516,GALAXY,0.03929425,5.908386e-06
18.13227,16.86047,16.28343,15.93762,15.67796,GALAXY,0.0620658,1.199713e-05
18.83016,17.34459,16.78806,16.45677,16.20105,GALAXY,0.03875128,1.244989e-05
19.17072,18.91566,18.93359,18.80675,18.80971,QSO,0.5212288,7.260325e-05
19.59265,18.35023,17.89603,17.64196,17.53903,GALAXY,0.06225061,1.058912e-05
19.24599,17.97428,17.35923,16.9949,16.81359,GALAXY,0.1133285,1.568929e-05
19.59805,17.93284,16.99749,16.49493,16.12454,GALAXY,0.1097051,1.732702e-05
18.15796,16.50026,15.67611,15.26211,14.94101,GALAXY,0.09992891,1.734466e-05
19.38051,18.49538,17.7731,17.38558,17.18176,QSO,0.2041662,3.51044e-05
19.58978,18.18474,17.54136,17.14405,16.8637,GALAXY,0.04671472,6.040353e-06
18.69209,17.20564,16.40134,15.98902,15.6624,GALAXY,0.1057589,1.782166e-05
17.39043,16.45911,16.17841,16.03106,15.91065,GALAXY,0.01923973,6.184306e-06
19.25665,19.10915,18.80688,18.70317,18.75222,QSO,1.349938,0.0003617725
19.17061,17.96065,17.54146,17.24456,17.06193,GALAXY,0.0971605,1.040042e-05
18.25726,16.22698,15.30922,14.86758,14.55089,GALAXY,0.05860503,1.484811e-05
18.99935,17.6476,17.01647,16.67126,16.45298,GALAXY,0.08827299,1.849148e-05
19.58888,17.90756,16.98038,16.47706,16.10286,GALAXY,0.08898792,1.749226e-05
19.5596,18.10162,17.27515,16.84392,16.49128,GALAXY,0.1493945,2.675458e-05
19.34506,17.40799,16.53246,16.10287,15.78938,GALAXY,0.0575192,1.604593e-05
18.62383,16.69396,15.80173,15.39526,15.04894,GALAXY,0.05685832,1.160538e-05
18.25518,16.35882,15.50236,15.08361,14.7657,GALAXY,0.05804274,1.461438e-05
19.39396,18.03684,17.49829,17.18755,16.99054,GALAXY,0.05537168,8.333598e-06
17.81289,16.66877,16.25147,16.01375,15.83121,GALAXY,0.04507751,8.158848e-06
19.00199,18.02151,17.67347,17.46937,17.31098,GALAXY,0.03337878,5.82036e-06
18.61179,17.35284,16.96193,16.76959,16.67139,GALAXY,0.01305134,1.585627e-05
19.17196,18.81995,18.8347,18.43841,18.34411,QSO,0.4631232,2.087799e-05
18.18179,16.20317,15.3212,14.90991,14.59185,GALAXY,0.05550017,1.164794e-05
18.98319,17.66287,17.02937,16.65907,16.43478,GALAXY,0.05538153,9.3688e-06
17.60681,15.70968,14.85595,14.44654,14.11098,GALAXY,0.05708054,1.401421e-05
18.57727,17.2037,16.70039,16.41519,16.1989,GALAXY,0.05803885,7.567578e-06
18.18737,16.64562,15.88387,15.49287,15.21658,GALAXY,0.05572308,1.539208e-05
18.15579,16.85508,16.29063,15.95672,15.73394,GALAXY,0.05699462,1.687762e-05
19.4423,19.20432,19.16762,19.21221,19.07759,QSO,0.761226,0.0003041879
19.58558,17.8919,17.07266,16.65619,16.33677,GALAXY,0.05663645,2.480641e-05
17.40918,16.03695,15.40096,15.04125,14.80706,GALAXY,0.0585844,2.115316e-05
18.72873,17.27684,16.56837,16.14565,15.83919,GALAXY,0.05854344,8.109302e-06
18.46032,16.87549,16.06113,15.65456,15.37368,GALAXY,0.05913766,1.448971e-05
18.29854,16.42002,15.50763,15.10696,14.80862,GALAXY,0.08527863,1.454919e-05
19.30357,17.7561,17.05096,16.70851,16.42726,GALAXY,0.05979273,2.260329e-05
19.03648,17.8052,17.21801,16.91366,16.70609,GALAXY,0.09255566,2.074854e-05
19.00701,17.58441,17.05238,16.7074,16.49451,GALAXY,0.05750513,1.0697e-05
18.88377,18.66228,18.62329,18.61998,18.52073,QSO,2.12874,0.0003777926
17.51578,16.0966,15.41357,14.98131,14.70152,GALAXY,0.04712745,8.250074e-06
19.36632,17.48981,16.51171,16.11614,15.80875,GALAXY,0.1052851,2.193565e-05
19.38944,18.91023,18.15629,17.68989,17.57513,QSO,0.1366062,8.076379e-05
18.98934,17.05902,16.11212,15.71771,15.39084,GALAXY,0.09256903,2.28848e-05
19.30713,18.98667,18.99244,18.86805,18.972,QSO,0.5755618,0.0001389705
19.20912,17.75664,17.31715,17.1339,16.98997,GALAXY,0.02034126,1.024123e-05
19.47997,18.11046,17.34777,16.91442,16.63062,GALAXY,0.1208916,9.127505e-06
18.71654,17.23757,16.4843,16.08877,15.82299,GALAXY,0.1116264,1.115502e-05
18.8799,18.49179,18.5063,18.67612,18.58437,QSO,0.729083,6.727452e-05
19.51546,17.6553,16.71516,16.31935,15.98734,GALAXY,0.09939618,1.500989e-05
19.41338,18.37127,17.68626,17.33672,17.19572,GALAXY,0.1493698,9.899069e-06
19.09021,17.78207,17.21759,16.85648,16.66262,GALAXY,0.1089461,9.024691e-06
18.99012,17.01153,16.00315,15.58485,15.21741,GALAXY,0.1075047,1.508585e-05
18.68915,17.19423,16.42438,16.03142,15.72346,GALAXY,0.1086964,1.282775e-05
19.33245,18.11253,17.39937,16.97742,16.70172,GALAXY,0.1492485,7.887355e-06
17.40982,15.63675,14.84041,14.46372,14.15246,GALAXY,0.02950597,7.304216e-06
19.16402,17.96786,17.66113,17.47475,17.38539,GALAXY,0.02948424,1.140325e-05
17.67616,15.71888,14.85034,14.4345,14.14008,GALAXY,0.05810532,1.069396e-05
17.88822,17.13612,17.0612,16.89789,16.86961,GALAXY,0.06844475,5.606232e-06
18.95613,17.44236,16.68645,16.30558,16.01201,GALAXY,0.108352,9.657112e-06
17.54252,15.76112,14.97549,14.66714,14.41973,GALAXY,0.05330265,6.450489e-06
17.28779,17.10231,17.19129,17.29608,17.50562,QSO,0.0004606231,-1.0
18.41288,16.57569,15.73633,15.34076,15.05093,GALAXY,0.05792559,1.191346e-05
18.95726,17.65836,17.1227,16.79442,16.60772,GALAXY,0.08110035,9.983241e-06
18.63199,17.51394,16.9888,16.65623,16.4251,GALAXY,0.05649145,6.604183e-06
18.35124,18.23878,18.01415,17.94318,17.98666,QSO,1.188889,0.0002529077
17.89988,16.15015,15.3183,14.91272,14.58476,GALAXY,0.05683944,1.610641e-05
18.77462,16.99944,16.20789,15.8685,15.56015,GALAXY,0.05523557,1.292071e-05
18.26249,17.07213,16.58439,16.332,16.19863,GALAXY,0.05791258,1.214869e-05
17.22873,16.23295,15.82126,15.52692,15.39798,GALAXY,0.05548846,7.409134e-06
19.49487,18.10109,17.57196,17.26961,17.00802,GALAXY,0.08684917,1.554266e-05
18.53252,16.72402,15.89303,15.52304,15.21936,GALAXY,0.08756003,1.039724e-05
18.81953,17.60456,17.00511,16.61429,16.41527,GALAXY,0.1173891,7.717296e-06
18.98527,17.36629,16.53496,16.08928,15.77705,GALAXY,0.1167922,1.101455e-05
18.99093,18.92778,18.80028,18.89983,19.02744,QSO,1.222785,0.0004072816
18.69294,18.40889,18.33977,18.20956,17.74425,QSO,0.3999253,7.642686e-05
19.18008,18.78655,18.47794,18.21847,18.06089,GALAXY,0.1599039,1.091232e-05
19.56067,19.37938,18.87661,18.49169,18.3448,QSO,0.1707384,3.761619e-05
18.92695,18.20273,18.13806,17.90913,17.95561,GALAXY,0.05756862,7.426827e-06
19.46412,18.22772,17.24242,16.95309,16.79912,QSO,0.2229173,1.885246e-05
19.57279,18.35382,17.69403,17.32257,17.07166,GALAXY,0.1351297,9.502333e-06
17.39292,16.56808,16.2278,16.15214,16.03257,GALAXY,0.005755536,6.455838e-06
18.77369,18.62742,18.50519,18.56419,18.66557,QSO,0.9948301,0.0002887785
19.21235,18.28292,17.37369,16.78277,16.70006,QSO,0.1808696,3.462051e-05
18.99328,17.60777,16.94647,16.57752,16.32477,GALAXY,0.05956347,1.904919e-05
19.25983,17.88087,17.13821,16.72392,16.46875,GALAXY,0.1352771,1.101063e-05
19.0735,18.30202,17.91983,17.62485,17.58899,GALAXY,0.1715201,6.150067e-06
19.03318,17.9177,17.16824,16.7178,16.46466,GALAXY,0.1198268,1.202702e-05
18.88804,18.27414,17.93134,17.79068,17.90894,GALAXY,0.1726252,5.681931e-06
19.34981,17.97234,17.1991,16.78158,16.50831,GALAXY,0.1295409,1.57603e-05
18.87182,18.13883,17.75264,17.24258,17.24792,GALAXY,0.1513242,7.915061e-06
19.09998,18.97354,18.72836,18.73863,18.79188,QSO,1.068476,0.0005092909
19.38103,18.95144,18.72489,18.70001,18.59623,QSO,1.077478,0.0004771265
19.30689,18.16912,17.57978,17.22804,17.03613,GALAXY,0.1433869,9.894483e-06
18.49788,17.39311,16.94368,16.64108,16.4759,GALAXY,0.06261075,6.602495e-06
18.62589,16.93049,16.12947,15.74685,15.4607,GALAXY,0.060183,1.738477e-05
19.1181,17.351,16.54827,16.15863,15.845,GALAXY,0.04989512,1.65726e-05
18.80958,17.78553,17.40614,17.23428,17.1276,GALAXY,0.02749818,9.30968e-06
19.22051,18.0245,17.38535,17.03177,16.78559,GALAXY,0.1141783,3.289317e-05
18.54511,18.57228,18.83645,19.06564,19.36516,GALAXY,0.01451876,5.772282e-05
19.56612,17.75632,16.90537,16.50367,16.16574,GALAXY,0.1146289,3.270734e-05
19.24119,18.10325,17.56059,17.23202,16.98339,GALAXY,0.1125169,9.147927e-06
18.38506,16.77476,16.10717,15.73064,15.41806,GALAXY,0.05109341,8.909049e-06
19.04116,18.93431,18.97966,18.92717,18.86208,QSO,1.997986,0.0007376387
18.45836,17.2294,16.64205,16.26293,16.01962,GALAXY,0.05108014,5.809432e-06
19.42602,19.15771,18.94572,18.64566,18.43167,QSO,0.4465083,7.227e-05
18.78125,18.35872,18.66422,18.29719,18.45122,GALAXY,0.05923368,5.28938e-06
18.60762,17.6023,17.39569,17.22517,17.13535,GALAXY,0.05935839,5.585379e-06
19.56171,17.81659,17.01746,16.63214,16.36424,GALAXY,0.06045892,1.836943e-05
19.21292,17.3,16.42471,16.0197,15.70901,GALAXY,0.06007071,1.359654e-05
19.3495,18.09385,17.4862,17.1501,16.90158,GALAXY,0.1046379,1.114206e-05
17.72339,16.3296,15.6508,15.2842,15.04686,GALAXY,0.05989238,1.512971e-05
18.27265,17.20822,16.84767,16.57951,16.47945,GALAXY,0.05938751,5.487611e-06
19.54796,18.26094,17.59698,17.26323,17.01325,GALAXY,0.1426462,1.796405e-05
18.64762,17.23611,16.54815,16.12309,15.83397,GALAXY,0.06037829,6.713847e-06
19.17813,17.52536,16.58381,16.14984,15.8464,GALAXY,0.1127613,1.973645e-05
16.94525,15.04276,14.18856,13.78172,13.47945,GALAXY,0.02900489,8.896477e-06
19.203,18.15612,17.67827,17.35229,17.20441,GALAXY,0.1079777,7.319854e-06
19.26354,17.82598,17.13297,16.69482,16.42171,GALAXY,0.06035515,1.162253e-05
19.59298,17.6216,16.54878,16.03836,15.64114,GALAXY,0.1266335,2.747787e-05
18.54109,17.61525,17.25269,17.05669,16.90935,GALAXY,0.02904771,4.892446e-06
19.15454,17.8865,17.16822,16.74297,16.45725,GALAXY,0.1394977,1.264449e-05
18.68133,17.61629,17.13835,16.85562,16.66336,GALAXY,0.03147199,9.715012e-06
18.76139,17.62178,17.20732,16.94689,16.81962,GALAXY,0.05187409,6.874865e-06
16.82716,15.60006,15.0052,14.64131,14.41863,GALAXY,0.0390688,6.741974e-06
19.49781,19.16377,19.0597,19.20575,18.99788,QSO,0.7792144,0.0001333375
18.93393,18.15738,18.07877,17.88634,17.86295,GALAXY,0.03919102,6.531546e-06
18.67697,17.76353,17.36097,17.14995,17.07987,GALAXY,0.0387006,6.197376e-06
19.41869,19.12873,19.00835,18.86304,18.93188,QSO,1.625801,0.0003572625
19.16963,17.98425,17.50097,17.18008,17.00934,GALAXY,0.04378717,1.550078e-05
18.82707,18.67514,18.83913,18.69721,18.42766,QSO,0.4212608,4.221025e-05
19.42721,17.54968,16.59554,16.19851,15.90974,GALAXY,0.1362836,1.773725e-05
18.79513,17.89104,17.59686,17.41132,17.29518,GALAXY,0.02880637,4.892072e-06
19.27895,17.65631,17.01814,16.60714,16.36735,GALAXY,0.06818122,9.290645e-06
18.7678,16.85061,15.95359,15.52318,15.18803,GALAXY,0.06800187,1.815726e-05
18.46685,17.11052,16.49322,16.12869,15.90814,GALAXY,0.06869446,1.004626e-05
18.33875,17.12709,16.71467,16.43315,16.27706,GALAXY,0.06063185,1.092327e-05
18.75379,17.55561,16.89189,16.53784,16.31808,GALAXY,0.1360481,1.517499e-05
18.6749,18.4677,18.41451,18.51873,18.4096,QSO,0.8753185,0.0002871463
19.05191,17.19802,16.35867,15.97933,15.67427,GALAXY,0.0682481,1.728418e-05
18.12034,16.92213,16.23573,15.74963,15.50138,GALAXY,0.1123694,1.736885e-05
19.10685,17.72846,17.04155,16.55783,16.31809,GALAXY,0.1383354,7.816934e-06
19.15677,17.82767,17.04329,16.5882,16.33026,GALAXY,0.1125023,1.194189e-05
19.00372,18.05091,17.74284,17.51236,17.4432,GALAXY,0.104659,5.137344e-06
18.55728,17.10804,16.17377,15.79229,15.5032,GALAXY,0.0448647,2.00775e-05
18.09959,16.96023,16.60598,16.36999,16.26323,GALAXY,0.05110275,6.532554e-06
17.97634,17.05784,16.87343,16.65157,16.58333,GALAXY,0.05114689,4.848904e-06
19.57057,19.54052,19.25008,19.16935,19.17835,QSO,1.167886,0.0003205962
18.07255,17.71243,17.45644,17.16732,17.12462,QSO,1.528112,0.0001810358
19.24897,17.88578,17.11852,16.67262,16.41,GALAXY,0.09975454,9.366004e-06
19.31583,18.95749,18.78205,18.50966,18.36229,QSO,1.943026,0.0003603805
18.94853,18.95052,19.03549,18.79412,18.913,QSO,1.84143,0.0002450763
18.27375,17.19386,16.64406,16.30213,16.07961,GALAXY,0.1019147,1.070474e-05
18.99597,17.96861,17.41213,17.10507,16.92874,GALAXY,0.1418655,1.095893e-05
17.50676,15.71137,14.92114,14.53443,14.20975,GALAXY,0.02937492,8.873752e-06
18.95981,17.84569,17.50481,17.33035,17.23493,GALAXY,0.02964792,5.845929e-06
19.18536,17.11875,16.12378,15.67283,15.31267,GALAXY,0.1023913,2.011263e-05
18.30676,17.22016,16.77666,16.46131,16.26033,GALAXY,0.05391185,1.096449e-05
19.10303,18.89235,18.88665,18.69526,18.73418,QSO,1.770661,0.0005024619
19.43701,18.19733,17.435,17.04315,16.73837,GALAXY,0.1416917,2.112493e-05
18.67645,17.45509,16.95222,16.65208,16.45214,GALAXY,0.0400947,7.22967e-06
19.1017,18.02227,17.54351,17.19809,17.01999,GALAXY,0.07307944,6.509639e-06
18.47572,17.24029,16.62006,16.23632,15.98835,GALAXY,0.07467161,1.124165e-05
17.40361,15.45065,14.52571,14.03194,13.52237,GALAXY,0.03992675,1.467898e-05
19.01408,17.69741,17.12158,16.81996,16.6364,GALAXY,0.04002654,2.547086e-05
18.32633,16.97929,16.31544,15.90312,15.61827,GALAXY,0.07388034,9.864732e-06
18.55894,17.30486,16.61341,16.2307,15.99158,GALAXY,0.1024786,9.594503e-06
19.37842,19.0576,19.03656,18.75296,18.78407,QSO,1.71559,0.0007047301
18.79504,18.58168,18.53985,18.29899,18.31369,QSO,1.61958,0.0004430172
19.22428,18.02257,17.57993,17.37189,17.20353,GALAXY,0.02486036,9.845556e-06
19.10511,18.02875,17.6313,17.36546,17.31995,GALAXY,0.07396053,5.7188e-06
18.46545,18.37535,18.33164,18.06013,18.10097,QSO,1.79915,0.0005214775
19.52179,17.59147,16.72422,16.32323,16.01191,GALAXY,0.0544006,1.783046e-05
19.35745,18.06592,17.67255,17.43822,17.30016,GALAXY,0.07166444,6.903836e-06
19.14765,18.13795,17.74286,17.41314,17.34697,GALAXY,0.07280279,5.70723e-06
18.76688,17.88501,17.65543,17.39635,17.32685,GALAXY,0.07302476,6.197035e-06
17.68592,16.18963,15.51187,15.28955,15.19713,GALAXY,-0.000322971,1.024848e-05
18.00947,17.97574,17.89971,17.95153,17.55337,QSO,0.2909023,4.763094e-05
19.4799,18.91314,18.51482,18.36763,18.12741,QSO,0.8630155,9.83161e-05
17.85391,16.31045,15.53743,15.05997,14.83228,GALAXY,0.1038621,8.645e-06
19.22683,18.18727,17.7781,17.54119,17.38717,GALAXY,0.06510649,7.890243e-06
19.496,17.60223,16.66152,16.23171,15.8918,GALAXY,0.08536293,2.50317e-05
18.23999,17.27619,16.87029,16.56907,16.49724,GALAXY,0.07860678,7.39891e-06
19.03593,17.9589,17.53212,17.25243,17.09177,GALAXY,0.0700915,9.353677e-06
19.20148,19.1258,19.1133,18.99015,18.82701,QSO,2.055905,0.0005335439
19.23068,18.36335,17.95721,17.64835,17.52662,GALAXY,0.1379362,5.002828e-06
19.08094,17.48834,16.7495,16.3947,16.13926,GALAXY,0.03762966,1.840081e-05
19.28693,17.62501,16.52313,16.14446,15.77038,GALAXY,0.06795803,1.631157e-05
18.81481,17.06053,16.27899,15.90939,15.60453,GALAXY,0.03648615,1.291258e-05
19.19634,17.91763,17.33215,17.01293,16.78773,GALAXY,0.0460473,6.723989e-06
18.51879,17.30699,16.84687,16.67642,16.68278,GALAXY,0.02124679,4.855133e-05
19.17902,18.10703,17.56003,17.18151,17.00788,GALAXY,0.09636237,9.154867e-06
18.88152,17.08489,16.15809,15.66144,15.29363,GALAXY,0.09493141,1.757668e-05
19.43883,17.82805,16.99177,16.59334,16.28281,GALAXY,0.09718207,1.91866e-05
19.58876,17.83044,16.94608,16.53674,16.21922,GALAXY,0.09736268,3.034263e-05
19.58238,17.71968,16.70955,16.29179,15.9331,GALAXY,0.1250771,2.031024e-05
19.21219,17.8468,17.18541,16.76987,16.4577,GALAXY,0.09787933,1.190909e-05
19.48298,17.96527,17.19378,16.76144,16.47426,GALAXY,0.09608806,1.304774e-05
15.99244,16.06064,16.02849,15.68855,15.88149,QSO,0.1774282,2.194535e-05
19.2345,18.50036,18.16875,17.79745,17.66455,GALAXY,0.0943777,7.204948e-06
19.25143,19.11393,18.93276,18.92371,18.94893,QSO,1.270856,0.000415184
19.55478,18.24734,17.47793,17.03731,16.75037,GALAXY,0.1270732,1.294221e-05
19.53693,18.18727,17.63788,17.31202,17.1592,GALAXY,0.08277715,2.413163e-05
19.29296,17.72656,16.93598,16.50212,16.20782,GALAXY,0.06611259,8.717205e-06
19.26785,18.1421,17.60621,17.2486,17.02501,GALAXY,0.06071405,8.096525e-06
18.69289,16.97156,16.14869,15.7145,15.40349,GALAXY,0.08723669,1.136865e-05
18.85729,17.85974,17.43268,17.18674,17.02973,GALAXY,0.03299528,7.32784e-06
19.0457,18.6442,18.24371,18.15874,18.50302,GALAXY,0.1469108,3.432149e-06
18.62541,17.53413,16.95181,16.59568,16.40842,GALAXY,0.1218233,1.114019e-05
19.49387,18.33403,17.8526,17.47725,17.35613,GALAXY,0.07935563,7.320905e-06
19.14493,18.18233,17.83024,17.53996,17.44349,GALAXY,0.07929747,5.323469e-06
18.04709,16.35452,15.5811,15.18233,14.88503,GALAXY,0.07928143,1.589738e-05
19.5114,19.36491,19.43489,19.2727,19.01344,QSO,2.161657,0.0001079422
19.50643,18.29796,17.63665,17.25477,17.00299,GALAXY,0.1115221,1.054334e-05
19.53268,18.17139,17.44463,17.04036,16.79137,GALAXY,0.0765985,8.562952e-06
18.94543,19.02759,19.32679,19.68029,19.87423,QSO,1.205194,3.645485
19.31796,17.76815,16.938,16.48243,16.15912,GALAXY,0.09599821,1.25999e-05
19.27356,17.61201,16.77473,16.34751,16.01831,GALAXY,0.0710241,1.593244e-05
17.26809,15.48219,14.65772,14.25208,13.92122,GALAXY,0.05533539,1.188654e-05
19.37536,18.13803,17.6506,17.35037,17.12683,GALAXY,0.05389576,1.016945e-05
18.30907,16.6793,15.91549,15.43227,15.10045,GALAXY,0.05379997,6.826197e-06
19.29103,18.19939,17.70851,17.38945,17.22939,GALAXY,0.1132934,7.701362e-06
19.45451,18.16035,17.41574,17.00811,16.71234,GALAXY,0.09624433,8.255289e-06
19.02696,17.85202,17.20771,16.80617,16.53859,GALAXY,0.09609467,7.529355e-06
18.93322,17.55623,16.83032,16.41774,16.12271,GALAXY,0.0585773,7.813594e-06
19.58534,18.23106,17.47291,17.04539,16.7253,GALAXY,0.139486,1.321215e-05
16.71893,14.78834,13.91029,13.47039,13.10021,GALAXY,0.03367727,9.123513e-06
19.07034,17.23591,16.35692,15.94363,15.62562,GALAXY,0.07387309,1.945155e-05
18.80338,18.6769,18.49047,18.37515,18.41928,QSO,1.41799,0.0002492505
18.47909,17.40503,16.90235,16.53259,16.34079,GALAXY,0.07163879,6.748081e-06
18.88156,17.14404,16.25444,15.81979,15.4591,GALAXY,0.09849395,2.009537e-05
19.29234,17.9793,17.34232,16.99065,16.72868,GALAXY,0.06556332,1.696244e-05
19.40975,18.39446,17.82222,17.42357,17.19227,GALAXY,0.09911747,7.730807e-06
18.98038,17.72929,16.99917,16.59339,16.33918,GALAXY,0.09564617,1.21699e-05
15.9949,14.74302,14.20571,13.92933,13.74879,GALAXY,0.02161491,8.0402e-06
19.42652,18.11687,17.25933,16.8205,16.52178,GALAXY,0.1485441,2.206046e-05
19.18067,18.94049,18.76484,18.88793,18.71921,QSO,0.9298036,0.0002142349
16.57869,15.17572,14.42223,14.03672,13.70485,GALAXY,0.02150348,6.155419e-06
19.53465,18.29648,17.58384,17.1594,16.91076,GALAXY,0.09909654,8.926277e-06
19.2964,17.93431,17.22332,16.85847,16.59285,GALAXY,0.1061503,1.827317e-05
19.51674,17.44206,16.42658,15.9675,15.59328,GALAXY,0.1057054,2.262659e-05
19.07736,17.06346,16.04441,15.6052,15.2357,GALAXY,0.1057171,1.97139e-05
19.2857,19.10529,18.95494,18.99968,18.86755,QSO,0.9144359,0.000598215
18.57648,17.00995,16.2635,15.90564,15.64535,GALAXY,0.03168469,1.735773e-05
19.53235,17.74739,16.76812,16.32729,15.9744,GALAXY,0.09667995,2.213808e-05
18.59346,17.10492,16.32561,15.92187,15.62621,GALAXY,0.05115105,1.640885e-05
19.04427,17.65329,16.91657,16.46498,16.15501,GALAXY,0.09626278,1.06158e-05
17.91168,16.92295,16.47628,16.24303,16.04051,GALAXY,0.02889339,7.085212e-06
18.90058,17.60722,16.84225,16.41111,16.09988,GALAXY,0.09942333,9.11375e-06
19.12449,18.22033,17.88967,17.58995,17.53048,GALAXY,0.09899052,5.787863e-06
18.8987,17.39146,16.578,16.15617,15.841,GALAXY,0.09558981,1.504127e-05
18.94138,17.25409,16.34307,15.8991,15.55957,GALAXY,0.09934915,1.820787e-05
19.59087,17.6812,16.73215,16.24731,15.89347,GALAXY,0.06497008,2.222903e-05
18.73335,16.81311,15.86671,15.44,15.09746,GALAXY,0.09947041,1.832237e-05
19.53537,18.29675,17.73877,17.37401,17.18549,GALAXY,0.1177771,1.376515e-05
19.46434,19.13161,18.61824,18.38221,18.06882,QSO,0.3605878,7.067848e-05
19.0757,17.52703,16.52391,15.78879,15.4451,QSO,0.1312082,1.448058e-05
16.96598,15.19288,14.40707,14.01788,13.72297,GALAXY,0.03203462,9.510744e-06
19.04733,17.57475,16.8489,16.45473,16.19681,GALAXY,0.1017605,2.063479e-05
18.54875,17.2275,16.68754,16.33424,16.12362,GALAXY,0.05588527,9.39567e-06
19.21362,19.07979,19.05383,18.93464,18.9802,QSO,1.459537,0.0006836099
18.63499,18.26156,18.22407,18.12483,18.15553,QSO,0.6539512,9.619722e-05
19.57189,17.46902,16.38713,15.93416,15.58698,GALAXY,0.122065,1.571543e-05
19.21813,17.86672,17.08195,16.65679,16.38265,GALAXY,0.1218275,2.479694e-05
19.40006,17.39215,16.49324,16.06934,15.75228,GALAXY,0.06587137,9.868954e-06
18.05873,16.62534,15.93321,15.52947,15.25512,GALAXY,0.05103173,9.621851e-06
19.23807,18.14504,17.63919,17.29317,17.1258,GALAXY,0.11535,1.091384e-05
19.2222,17.69105,17.00965,16.58371,16.31236,GALAXY,0.1078745,9.85206e-06
18.44902,16.42925,15.44031,14.94453,14.58471,GALAXY,0.08006289,1.300342e-05
