,objid,ra,dec,mag_u,mag_g,mag_r,mag_i,mag_z,spec_z,u_g_color,g_r_color,r_i_color,i_z_color,class
173,1237658302207688831,170.9937,58.258148,16.69926,15.57536,15.17688,15.01799,14.99158,-0.000154312,1.163091,0.3632832,0.1562223,0.02713299,STAR
174,1237666339726229663,17.434481,0.33439231,20.85858,19.94436,19.30732,19.01389,18.80724,0.1471453,1.148539,0.5486851,0.3376656,0.1886539,GALAXY
175,1237655499209965612,223.42513,-1.7435456,15.54493,14.17695,13.78783,13.60754,13.56888,1.528306e-05,1.232109,0.2236233,0.07520676,0.3233376,STAR
176,1237672766060561267,357.47093,5.4283619,25.61686,23.73322,22.22657,20.92889,19.95221,0.632461,2.414858,1.714146,1.256649,0.8211956,GALAXY
177,1237666339726491803,18.140365,0.29339079,20.02089,19.35515,18.99468,18.92144,18.66045,0.01906302,1.148862,0.4631329,0.2046223,0.1413097,GALAXY
178,1237678598092424145,4.51761640000001,3.2604101,25.80218,23.32491,22.11302,20.77518,19.97186,0.6963915,3.561281,1.659599,1.299623,0.7367535,GALAXY
179,1237657070625619978,35.051561,-0.0046146582,18.7561,16.99933,16.36732,16.1409,15.97986,0.0001541346,1.723469,0.6637516,0.2025375,0.1621199,STAR
180,1237663782595592354,20.170145,-1.087756,20.00929,18.71686,18.71696,18.62563,18.35938,0.04362424,1.292147,0.3839855,0.2076435,0.1264992,GALAXY
181,1237658204494168138,132.87906,36.096165,16.66367,15.71391,15.41532,15.30088,15.27556,0.0002863666,0.9680109,0.2944479,0.1119375,0.02128696,STAR
182,1237663204922490962,18.958571,0.80940524,20.54239,18.78076,18.05241,17.73133,17.33359,0.07037725,1.690132,0.8298111,0.3820648,0.2817078,GALAXY
183,1237660344461557808,118.59928,24.421868,17.64561,16.25028,15.7621,15.6262,15.58331,3.539265e-05,1.412088,0.4749985,0.126173,0.05153751,STAR
184,1237674649387401475,169.94118,-0.73576689,21.20052,20.312,19.88789,19.74197,19.2453,0.1026976,1.190182,0.5405674,0.3004971,0.1493359,GALAXY
185,1237663204922032289,18.017873,0.82928587,21.08712,20.01064,19.2749,18.85943,18.44918,0.1665441,1.1089,0.7070122,0.3913651,0.2390194,GALAXY
186,1237663784212889664,35.378177,0.14710702,18.54442,16.76283,16.02749,15.76601,15.65696,-0.0002112749,1.805904,0.7057686,0.2551441,0.1164589,STAR
187,1237678660888625526,3.40414399999997,4.346963,22.90662,22.08237,21.16292,20.29761,20.2552,0.6642948,0.8627338,0.9552116,0.8602772,0.0175209,GALAXY
188,1237666338652356741,17.158606,-0.50181671,20.23188,18.50481,17.7268,17.36826,16.88712,0.06237888,1.893362,0.8772078,0.4017181,0.3475599,GALAXY
189,1237672766060495792,357.41285,5.5304082,25.77753,23.32341,22.05842,21.06278,20.11919,0.4724049,2.794973,1.434549,0.9834976,0.8589783,GALAXY
190,1237651271884079568,122.27757,46.626675,22.02063,21.94462,21.96661,21.38461,21.15644,0.0003406364,0.1566582,0.01297569,0.5744724,0.3682499,STAR
191,1237658800956702943,157.00961,50.688235,23.81406,21.2884,19.88962,18.43719,17.33928,-0.0002197583,2.782742,1.404379,1.438232,0.9990959,STAR
192,1237660765906141441,118.60171,23.125248,19.22228,16.98664,16.13924,15.89074,15.72545,-7.65545e-05,2.231171,0.8430061,0.2525339,0.1640921,STAR
193,1237658203432878212,168.28795,47.86905,20.76992,18.1789,16.8553,15.82497,15.33242,-0.0002047963,2.585911,1.384098,1.018359,0.4000483,STAR
194,1237678660352475971,5.00749949999999,3.8063635,24.64853,23.38815,22.57714,21.12014,20.3235,0.9137782,1.591652,1.019459,1.314552,0.7560387,GALAXY
195,1237666338115551442,17.378191,-0.86237185,21.65407,19.81219,18.66291,18.23728,17.74089,0.1709197,2.266569,1.221033,0.4765663,0.3722229,GALAXY
196,1237648722299191512,167.91893,0.66472866,22.22904,20.00855,18.7942,18.38792,18.06916,0.1979415,2.34371,1.24184,0.4630699,0.3658447,GALAXY
197,1237663784742027290,17.747137,0.43365139,19.36748,17.99577,17.39405,17.09615,16.74032,0.01881858,1.202829,0.6371546,0.3001671,0.2402534,GALAXY
198,1237657591389618199,156.19635,52.133424,17.76467,16.95814,16.75129,16.65012,16.63624,-0.000675037,0.8171349,0.2191505,0.090765,0.01909065,STAR
199,1237678598092357989,4.25383640000001,3.3209093,23.62242,24.63401,22.70431,21.53603,20.21483,0.7389892,-1.719637,2.494133,1.227209,1.16074,GALAXY
200,1237678620104589618,5.4812948,3.3527013,21.90423,22.35965,21.83131,21.69958,21.79043,0.3697593,-0.3428974,0.5494938,0.04393768,-0.1584759,GALAXY
201,1237658203431239912,162.81619,46.738152,20.23347,19.47687,18.739,18.30919,18.14406,0.0001800711,0.7404842,0.7243881,0.4237614,0.1396732,STAR
202,1237678598092423657,4.43970630000001,3.2585553,22.08462,22.05552,21.78314,21.96346,21.73144,1.231286,0.05808067,0.2616653,-0.1932468,0.3008671,GALAXY
203,1237663784212889682,35.455455,0.026556244,20.98763,18.62059,17.58513,17.22458,17.02565,0.0001371566,2.356701,1.032614,0.3701363,0.2043819,STAR
204,1237660765369074116,118.55254,22.590854,19.65905,17.95658,17.26915,17.04892,16.96626,2.680957e-05,1.715805,0.6758423,0.2155132,0.09763718,STAR
205,1237658801494556862,160.0505,51.964677,20.60488,20.22728,20.40836,20.61075,20.65851,-5.41123e-06,0.3916645,-0.1770325,-0.2096539,-0.02941704,STAR
206,1237678617425870877,18.307746,1.2050729,19.00225,18.25643,18.12819,17.91343,17.6018,0.04434335,0.8940067,0.3421001,0.2267818,0.1585321,GALAXY
207,1237664871894352313,133.75158,35.685416,24.58289,21.41856,19.76011,18.46693,17.72004,0.0002894043,3.52309,1.716528,1.27771,0.7427559,STAR
208,1237663784204763285,16.861739,0.14715451,22.57606,20.47559,19.02304,18.6489,18.05795,0.2514993,2.151133,1.463364,0.5188446,0.3743858,GALAXY
209,1237658801492721806,154.05917,50.426798,18.5411,16.74216,16.0703,15.80889,15.70867,-6.204494e-05,1.808985,0.67836,0.2442589,0.1388359,STAR
210,1237666339726098515,17.158776,0.27536968,19.83988,19.04388,18.65801,18.41778,18.23961,0.04388298,1.084101,0.5210724,0.3028393,0.2048435,GALAXY
211,1237663783131152496,17.084426,-0.71528812,20.94164,19.80043,19.05127,18.70201,18.19651,0.1585109,1.239134,0.7887249,0.3807545,0.3005047,GALAXY
212,1237648722299060468,167.68382,0.82309309,21.56565,19.72462,18.72858,18.21137,17.80479,0.09596179,1.730452,0.9480057,0.4797192,0.3593826,GALAXY
213,1237678437014306935,35.031687,1.1882475,21.02855,18.61779,17.59777,17.20009,17.04065,0.0001261492,2.405214,1.02936,0.3897572,0.1573925,STAR
214,1237652943705538621,344.26051,14.444279,24.54048,21.32257,19.95365,19.27495,18.8929,-0.0001279138,3.223585,1.398439,0.6370449,0.3967495,STAR
215,1237669516366971559,357.37171,6.225149,23.15754,23.43107,21.98661,20.78318,20.13689,0.628104,-0.03610039,1.662735,1.223875,0.6421757,GALAXY
216,1237667429546853350,118.67147,11.183821,21.43052,21.08253,21.04862,21.11902,20.73909,-0.0005933307,0.3328476,0.01442528,-0.08725929,0.362463,STAR
217,1237672765524018265,357.34497,4.4990327,23.69314,23.79089,23.14257,21.94053,21.14681,0.6815314,-0.159296,0.9237404,1.384878,0.7975063,GALAXY
218,1237663784749695077,35.301451,0.60644921,17.7485,16.48026,15.99786,15.825,15.76079,0.0001763292,1.300276,0.4646263,0.1681356,0.06974792,STAR
219,1237669516367037517,357.56768,6.3029384,24.35676,23.65573,23.10093,21.84674,20.85837,0.749869,0.216116,1.149126,1.420677,0.7145748,GALAXY
220,1237678598629097814,3.9328443,3.7314326,24.154,24.14666,22.02029,20.86214,19.99261,0.5595747,-0.4201469,2.350836,1.147825,0.8130569,GALAXY
221,1237672765523952794,357.22077,4.6229174,25.96272,23.91108,22.14539,20.94764,19.95251,0.7443333,3.199463,2.006716,1.297508,0.9197235,GALAXY
222,1237678619567457390,4.89337139999998,3.063192,24.01521,24.27372,22.35761,21.19529,20.4557,0.7632133,0.1043148,2.056805,1.248075,0.6596699,GALAXY
223,1237663204921835641,17.555497,0.75197684,20.68959,19.4482,19.11172,18.82468,18.51081,0.04488021,1.202236,0.4939079,0.270607,0.1578693,GALAXY
224,1237660958105272364,118.43427,22.138466,18.39795,17.35161,17.09756,17.02369,17.02991,-3.207494e-05,1.060904,0.244648,0.07549286,0.002477646,STAR
225,1237652942632321030,345.54245,13.703274,22.1632,19.33958,18.02764,17.10463,16.72665,-0.0001316555,2.799969,1.305527,0.9496841,0.3485832,STAR
226,1237657589778874457,156.5072,50.82248,19.10923,17.34492,17.12506,17.09109,17.11199,-0.0001940731,1.707407,0.1979141,0.03683853,-0.01900482,STAR
227,1237657590852812870,156.74585,51.943419,22.37667,20.05641,18.51477,17.59856,17.13387,-7.25356e-05,2.331364,1.565073,0.9318104,0.4848061,STAR
228,1237663784205287567,18.00573,0.17917891,21.12566,19.70275,19.44104,19.11227,18.76343,0.06774846,1.203442,0.4957733,0.318758,0.2066345,GALAXY
229,1237663783668088909,17.220453,-0.35969334,21.02836,19.75541,19.40158,19.06228,18.62844,0.1092723,1.237835,0.5400715,0.3379536,0.1384411,GALAXY
230,1237656495107997905,346.7349,13.991302,18.13105,18.25469,18.56938,18.87789,19.09481,0.0001067409,-0.08800316,-0.34132,-0.3131256,-0.2276821,STAR
231,1237655108911300687,168.76828,59.585272,20.18719,19.76381,19.64577,19.66818,19.8671,-0.0002538674,0.4345264,0.09835434,-0.01205063,-0.2316875,STAR
232,1237659119324889099,221.04831,48.782161,18.61279,16.36724,15.46481,15.12619,14.98679,1.006806e-06,2.251549,0.8959484,0.3388681,0.1584749,STAR
233,1237662303510266046,220.68944,48.006862,22.14687,19.81401,18.20752,16.39198,15.33584,-0.0001001116,2.412872,1.606337,1.806078,1.082719,STAR
234,1237652942095450365,345.68868,13.289457,20.66779,17.8483,16.60438,16.09015,15.83684,-4.043643e-05,2.854811,1.243664,0.5019073,0.2673731,STAR
235,1237678660351689275,3.28899289999998,3.8106407,24.44211,23.37756,22.34513,21.29801,20.41444,0.6716689,1.01449,1.822359,1.024639,0.8187408,GALAXY
236,1237667292642738322,117.62686,11.041431,18.31667,17.42404,17.11495,17.02165,16.98611,0.0002637697,0.8944321,0.302824,0.0999012,0.0342865,STAR
237,1237669516904170297,358.08229,6.7862931,23.79397,24.02345,22.78977,21.63009,20.65326,0.7462649,0.1284122,1.304159,1.335608,0.7977409,GALAXY
238,1237658203420819806,134.35186,36.033278,24.34474,22.55668,20.93333,19.09762,18.09801,-0.000113855,2.122082,1.637014,1.852812,0.9862099,STAR
239,1237669516367102198,357.72387,6.213327,20.76266,19.11663,18.37234,18.08933,17.72894,0.05576156,1.789606,0.7767811,0.3347492,0.2918186,GALAXY
240,1237678778477118041,357.7359,5.7356418,24.31468,23.80592,22.11937,21.05471,20.32894,0.6399861,0.5732746,1.897072,1.040234,0.8283234,GALAXY
241,1237660958642209238,118.39037,22.531262,19.2447,18.09056,18.07874,18.10969,18.16626,-3.378583e-05,1.157412,0.01512909,-0.03678703,-0.05638123,STAR
242,1237648721762058439,167.35839,0.24428261,21.59427,20.49857,19.9301,19.60409,19.42973,0.08120644,1.369764,0.5575027,0.3052959,0.1208763,GALAXY
243,1237663784204959923,17.321031,0.19429596,21.11915,20.26482,19.89232,19.52444,19.34654,0.1749874,0.7870579,0.5345478,0.380228,0.008890152,GALAXY
244,1237678619567129541,4.1280635,3.0007011,24.11122,23.75102,22.48006,21.20594,20.39692,0.7070071,1.172722,1.522633,1.403454,0.6551056,GALAXY
245,1237650797291700378,141.43231,0.92582228,19.29051,18.28046,17.94989,17.81991,17.81787,-2.010444e-05,1.026262,0.3203278,0.1197472,0.01395035,STAR
246,1237657627901624330,132.91167,37.335638,18.44031,17.34039,16.95012,16.77278,16.74146,5.698769e-06,1.117935,0.3933506,0.1454983,0.0335598,STAR
247,1237666339726557204,18.159166,0.21257176,20.73243,18.92304,18.116,17.74874,17.40958,0.06897891,1.817177,0.8849907,0.4120789,0.2999191,GALAXY
248,1237678779014513285,358.86884,6.1348064,22.85098,23.47089,23.01143,22.08053,20.71652,0.9062595,-0.2743912,0.0779171,1.248232,1.679796,GALAXY
249,1237674472754643287,173.21367,58.495842,24.08312,22.17938,20.87647,19.97809,19.41862,-0.0001765616,2.087654,1.328442,0.9053631,0.5613918,STAR
250,1237678778477380221,358.31045,5.7711993,23.13704,22.88288,22.90646,21.33823,20.40376,0.7982493,1.054909,0.5353508,1.224792,0.8814507,GALAXY
251,1237656242233213531,330.48366,12.624959,19.69921,18.76591,18.74607,18.77332,18.89955,-0.0006143554,0.9930439,0.002641678,-0.02672386,-0.1095543,STAR
252,1237658205578985715,162.98444,48.521179,23.92686,21.38943,19.72722,18.69357,18.1289,-7.048617e-05,2.805038,1.661236,1.014803,0.5860176,STAR
253,1237663204921901167,17.692798,0.79338241,21.11982,19.34142,18.46829,17.96268,17.46391,0.08159485,1.72497,0.9314041,0.5067501,0.3932533,GALAXY
254,1237658203968569516,164.28552,47.485913,19.30993,18.36208,18.13182,18.01081,18.00187,-0.0002581638,0.9285965,0.2589798,0.09880066,0.02380371,STAR
255,1237666338652225698,16.896694,-0.45321161,24.36927,20.50794,19.1276,18.54517,18.17275,0.270449,4.433065,1.551796,0.5633736,0.3456612,GALAXY
256,1237658802566725706,154.33916,51.402422,23.73195,18.54456,16.92552,16.22883,15.83549,-8.01021e-05,5.116585,1.695686,0.7277927,0.3725061,STAR
257,1237666338116927647,20.505687,-1.0110332,20.35438,19.34172,19.50053,18.94471,18.72233,0.05408209,1.214052,0.3716488,0.2648792,0.1058693,GALAXY
258,1237656494033666471,345.30559,13.055662,23.94555,20.11469,19.18392,18.8463,18.665,-0.0001955463,3.825029,0.9394894,0.339922,0.1853256,STAR
259,1237669516367430443,358.44643,6.3658917,23.56236,24.20962,22.10525,21.0376,20.32467,0.5988654,-0.1286278,2.062531,1.073172,0.6967716,GALAXY
260,1237678617970212914,35.495573,1.3150577,18.93285,18.44411,17.64384,17.56764,17.57653,-0.0005125888,0.5532398,0.7301044,0.08876419,-0.02239609,STAR
261,1237669680113386285,358.31214,6.8298517,25.60098,23.74435,21.78879,20.78652,19.95889,0.5331067,3.483671,1.99053,1.033602,0.6610851,GALAXY
262,1237657071162491008,35.101726,0.3364366,20.39724,18.11657,17.16614,16.83973,16.67497,0.0002280688,2.282469,0.945528,0.315897,0.1774082,STAR
263,1237648721740759942,118.66404,0.22197889,21.14669,18.94224,18.11901,17.84624,17.72027,0.0002545484,2.201538,0.8107815,0.2834053,0.1382179,STAR
264,1237678437014503533,35.424576,1.2412665,21.112,18.9445,18.11896,17.83132,17.67173,0.0001111107,2.19281,0.8218746,0.2930088,0.1620808,STAR
265,1237663785279291486,18.585349,0.91719977,24.3154,21.74245,21.76027,21.32842,20.62184,0.003717465,2.936527,0.006149292,0.381382,0.5221729,GALAXY
266,1237672839060849399,357.1571,5.6802784,23.99332,23.07199,22.10848,20.75543,20.03483,0.7335819,1.309605,1.048759,1.360329,0.7510509,GALAXY
267,1237667429546525553,118.00431,10.913319,20.87277,19.81811,19.75998,19.68301,19.6845,0.0001797515,1.124695,0.05011749,0.06965637,-0.03316116,STAR
268,1237663784742027281,17.709418,0.58452142,21.71506,20.15065,19.57182,19.3162,18.92011,0.04619754,1.314775,0.5917702,0.3217602,0.1845903,GALAXY
269,1237678617433145347,34.937262,0.91251002,18.87294,17.49244,16.95491,16.79375,16.67977,0.0002734269,1.379101,0.5230007,0.195528,0.1037598,STAR
270,1237674650997031046,167.64167,0.55769685,20.5815,19.37554,18.58118,18.25457,18.05141,0.09513091,1.229225,0.5520439,0.366003,0.200716,GALAXY
271,1237655107300950099,170.65333,58.356714,18.20286,17.2358,16.94872,16.81611,16.82076,-0.0003490853,0.9876366,0.2780724,0.1289616,0.001543045,STAR
272,1237678620103737934,3.56595920000001,3.3983994,22.20073,21.73989,21.56493,21.15581,20.76204,0.7506405,0.5206585,0.1940708,0.4059639,0.3582516,GALAXY
273,1237663785278832698,17.52319,1.0465079,21.44027,20.21099,19.23133,18.73948,18.3754,0.1954465,1.072281,0.8805122,0.422823,0.2450809,GALAXY
274,1237658800419897780,157.53061,50.433514,23.74519,22.49032,20.43437,19.97666,19.65871,0.0001494303,1.244329,2.09857,0.4464531,0.3296757,STAR
275,1237650797291700409,141.46369,0.93946477,20.23912,18.58514,17.95111,17.72052,17.60661,0.0001617938,1.688965,0.6281986,0.2263126,0.116024,STAR
276,1237666339726491753,18.035069,0.36976823,25.54856,21.78467,19.9602,19.32585,18.87281,0.4165182,5.445873,1.789454,0.6842194,0.4215908,GALAXY
277,1237650796754829550,141.54493,0.43540333,18.45372,16.91445,16.36363,16.19057,16.11503,0.0001142831,1.517843,0.5533657,0.1947689,0.06928444,STAR
278,1237678663033946679,358.50637,5.9850709,24.04105,23.97632,22.82708,21.41389,20.34597,0.8890365,-0.3441906,1.786097,1.094919,1.120979,GALAXY
279,1237669680113123942,357.63456,6.9887431,22.05573,23.56423,22.06043,20.9794,20.24541,0.6203303,-1.50407,1.823082,1.001144,0.6959152,GALAXY
280,1237663785278964163,17.865485,0.98653322,24.18828,22.64329,20.83709,19.86258,19.33281,0.4748579,1.2605,1.828028,0.8323307,0.4116135,GALAXY
281,1237667536382526521,118.47564,9.3314866,21.66526,20.54493,19.9288,19.32696,18.79974,2.98636e-05,1.174473,0.6217213,0.6088867,0.525198,STAR
282,1237657590851895411,153.56147,51.089781,18.96135,17.68362,17.19957,17.08513,17.03422,-0.0001205902,1.299768,0.4440308,0.1259117,0.02741623,STAR
283,1237678598092226625,4.02622639999998,3.2260638,23.68469,23.75123,22.13621,20.84741,20.02681,0.7258054,0.06026459,1.648821,1.344973,0.7969341,GALAXY
284,1237669679576645877,358.54268,6.5864348,21.87391,21.64216,21.72487,21.49544,21.99601,0.09345715,0.3348904,-0.06645203,0.2902946,-0.6711655,GALAXY
285,1237678778477380055,358.25649,5.739021,23.19993,23.20147,22.17061,20.98007,19.87518,0.6734226,0.5074806,1.15444,1.139414,1.025389,GALAXY
286,1237648722835996910,167.79575,1.1047808,20.40775,18.45496,17.54888,17.12802,16.78615,0.09103554,1.90365,0.9300232,0.399972,0.3264112,GALAXY
287,1237666339726622832,18.353494,0.22046787,20.23899,19.22101,18.81853,18.63253,18.45827,0.01891766,1.094845,0.407114,0.2109299,0.1587944,GALAXY
288,1237657591926030811,154.45497,52.091095,24.54642,21.20621,20.42851,20.1682,19.80406,-0.0003022799,3.595169,0.7825108,0.2537365,0.3466015,STAR
289,1237648722835996886,167.76665,1.2206355,21.29068,19.63137,18.90022,18.48545,18.17029,0.09488761,1.470797,0.660284,0.3319569,0.2526932,GALAXY
290,1237672839061242444,357.42507,4.8539279,23.17573,24.89006,23.00912,21.57768,20.3037,0.8446699,-2.859869,2.654516,1.167032,1.199217,GALAXY
291,1237672766060561140,357.31696,5.4567953,25.43183,24.11176,22.37823,20.89246,20.15759,0.7663188,1.89295,2.05159,1.488813,0.7087784,GALAXY
292,1237663204922163391,18.253247,0.78486089,22.85613,21.89745,20.22263,19.7104,19.44367,0.3404031,0.980957,1.698404,0.5584316,0.2410202,GALAXY
293,1237659119324889872,221.09642,48.736631,23.48794,24.05119,22.82334,20.03305,18.59423,9.984105e-05,-0.3163815,1.210831,2.801079,1.436028,STAR
294,1237663784205353082,18.157969,0.086315937,20.68793,18.61735,17.83541,17.45508,17.0441,0.06771279,1.880693,0.8986721,0.4314556,0.3230667,GALAXY
295,1237650796754829613,141.44057,0.48375381,20.5477,18.14256,17.15153,16.80271,16.62207,-8.496218e-06,2.36776,0.9977474,0.3496895,0.1830845,STAR
296,1237657858214658261,158.51327,50.651481,22.84891,19.65965,18.40716,17.89847,17.59008,1.696352e-05,3.323704,1.250772,0.5138607,0.3040829,STAR
297,1237678437014437929,35.279235,1.2470158,18.63495,16.80625,16.18048,15.95434,15.87941,0.000254394,1.818701,0.6484203,0.2008362,0.08296394,STAR
298,1237674651533836485,167.52032,0.98742685,24.80396,21.73524,19.78302,19.14696,18.76844,0.35097,4.71118,1.879684,0.5836544,0.4375725,GALAXY
299,1237678620103737666,3.56233029999999,3.5460524,21.85927,21.78511,21.90199,21.60168,21.47091,0.8762571,0.07059288,-0.1187859,0.3415718,0.02346039,GALAXY
300,1237657590852157454,154.49135,51.18823,18.2665,17.26011,16.91767,16.78861,16.78184,-0.0001571326,1.041237,0.3266258,0.1253242,0.008392334,STAR
301,1237663783131283514,17.425807,-0.73823222,18.98155,18.48857,18.4829,18.17886,17.98409,0.08867745,0.9019966,0.3967018,0.359211,0.2294769,GALAXY
302,1237680091109196818,329.66537,13.581933,22.35094,22.39552,20.76018,20.01342,19.69686,-0.0001381988,0.1248913,1.65395,0.7285748,0.3234196,STAR
303,1237656242233214248,330.46078,12.596986,22.89135,21.12807,19.91944,19.40632,19.14033,-0.000329397,1.69825,1.208069,0.5119343,0.2553997,STAR
304,1237667429546591868,118.10535,11.058013,24.08929,21.60317,21.05412,20.9744,21.07049,0.0005319738,2.744305,0.5807343,0.05199432,-0.06322479,STAR
305,1237651495222247566,122.89085,47.558248,20.43221,19.3354,19.01422,18.83952,18.82222,-0.000277218,1.10874,0.313345,0.1570435,0.05002975,STAR
306,1237663785279225908,18.441558,0.94553062,19.91187,19.03591,18.74344,18.51546,18.12523,0.02346594,0.9533787,0.3247299,0.1668949,0.1527405,GALAXY
307,1237674650996835227,167.26544,0.62177954,22.99656,21.91325,20.05955,19.45764,19.16447,0.3553883,1.014757,1.744606,0.640398,0.3191071,GALAXY
308,1237648721203954679,118.87758,-0.19349524,21.39149,18.6878,17.44509,16.77961,16.57793,-2.851209e-05,2.709232,1.287561,0.6198883,0.2501774,STAR
