objid,ra,dec,mag_u,mag_g,mag_r,mag_i,mag_z,spec_z,u_g_color,g_r_color,r_i_color,i_z_color,class
1237648721247535281,218.30373,-0.1259778,20.061,18.99191,18.96303,18.98743,18.94503,0.0001168139,1.069227,0.001699448,-0.02106857,0.04541397,STAR
1237648704055607487,218.60637,-0.38410853,17.38375,16.22965,16.41064,16.5399,16.67538,-0.0003046576,1.190338,-0.2081413,-0.1413689,-0.113615,STAR
1237648704055476526,218.3083,-0.21852624,20.23989,19.0078,19.12974,19.31138,19.35386,4.255847e-05,1.241941,-0.1254539,-0.1666851,-0.07653618,STAR
1237648722321408221,218.6107,0.75884654,19.97983,19.05791,18.96601,18.94936,18.94763,0.0002351098,0.9300995,0.1058388,0.01066589,0.01221085,STAR
1237651735237034101,218.74051,1.1568916,18.90116,17.9205,17.8446,17.85013,17.91738,-0.0003341733,0.9684296,0.07455063,-0.01147652,-0.0602684,STAR
1237648721784471657,218.54901,0.42150037,18.28979,17.18874,17.29147,17.39017,17.49678,2.951639e-05,1.13571,-0.1087608,-0.1005001,-0.1074734,STAR
1237648705129349142,218.54609,0.61640673,23.79572,21.60173,20.18843,18.84163,18.18998,-7.838313e-05,2.209122,1.40143,1.345694,0.659565,STAR
1237648704592347391,218.29004,0.20537988,19.34269,18.48235,18.28275,18.25861,18.22091,-0.0002278437,0.8608837,0.2010078,0.03761482,0.03522873,STAR
1237655499199414362,199.35176,-2.0290171,18.3768,17.58895,17.36584,17.30809,17.29854,-6.562763e-05,0.8015194,0.2450485,0.05725288,-0.00759697,STAR
1237650762398826546,198.93029,-1.9598981,19.06203,17.89729,18.0423,18.21087,18.24835,0.0002637869,1.204084,-0.1640625,-0.1680222,-0.03102684,STAR
1237655499736285327,199.33199,-1.674313,17.44038,16.26024,15.79659,15.6378,15.56166,5.61468e-05,1.213678,0.4472733,0.1585712,0.05768394,STAR
1237655495440859140,199.18831,-1.8069873,18.44571,17.32191,17.06941,16.99945,16.98789,0.0002405001,1.129471,0.2488823,0.05458641,0.03199005,STAR
1237650761862153033,199.39897,-2.2818887,24.37675,23.83526,23.24393,20.71323,19.01193,-0.0001876685,0.8101215,0.6790447,2.577303,1.697258,STAR
1237655499736219829,199.19162,-1.7448837,18.69404,17.79057,17.47917,17.39609,17.35872,0.0002447903,0.9250889,0.2776661,0.09990501,0.03489304,STAR
1237648702973673494,199.81731,-1.2347117,16.40397,16.21489,16.56619,16.85678,17.05678,0.0007356109,0.2318783,-0.3978462,-0.2868671,-0.2177086,STAR
1237648702973607988,199.6985,-1.2124766,21.87349,19.8755,18.63154,18.04241,17.68106,-0.0004340937,1.863302,1.165592,0.5668106,0.4844875,STAR
1237655500273287925,199.65641,-1.2994168,22.82214,22.15939,21.04451,19.83941,19.40941,0.0002467518,0.7878036,1.147678,1.161585,0.4219494,STAR
1237655495440990326,199.51511,-1.8508753,19.60045,18.48687,18.12233,17.95826,17.93834,0.0003658446,1.130878,0.3715954,0.1509724,0.01540756,STAR
1237655494904119607,199.63264,-2.2965215,19.57552,19.33408,19.68618,19.93027,20.16065,-6.236005e-05,0.2690334,-0.3680191,-0.2354851,-0.2980862,STAR
1237655495978057913,200.01388,-1.5255651,19.97151,19.01262,18.90728,18.95587,19.02447,-5.956027e-05,0.9651184,0.1014862,-0.04086685,-0.08778954,STAR
1237655495441187035,200.04481,-1.8264291,19.31056,18.14238,17.6557,17.49236,17.33269,0.0005837648,1.201546,0.4608612,0.1707344,0.1537704,STAR
1237655499736547350,199.88416,-1.6919672,18.59328,18.26658,18.18183,18.16792,18.16848,4.468869e-05,0.3421497,0.09231949,0.01287079,-0.005802155,STAR
1237655494904315912,199.95476,-2.3004357,17.61401,16.73063,16.48585,16.38359,16.38791,0.0001297179,0.8862171,0.2559032,0.08831215,-0.004590988,STAR
1237648702973870086,200.23188,-1.22392,17.77419,16.88392,16.60686,16.46788,16.44251,-1.820544e-05,0.9136047,0.2955513,0.1030807,0.04667091,STAR
1237655499199742051,200.1205,-2.1284326,22.74218,19.93779,18.44035,17.60744,17.08467,-0.000166328,2.875437,1.508204,0.8408432,0.5128231,STAR
1237655494904447008,200.31532,-2.2641767,18.71614,17.63296,17.67927,17.7561,17.81344,0.000188496,1.113783,-0.05973816,-0.06764221,-0.09354019,STAR
1237655499199938603,200.49481,-2.0817779,18.25024,17.22124,16.89766,16.78985,16.75536,3.203908e-05,1.035683,0.3311672,0.114006,0.02724075,STAR
1237655499736809646,200.49912,-1.756217,20.06461,19.75323,20.05086,20.30696,20.09998,-0.0002840979,0.3351917,-0.2823639,-0.264082,0.2078247,STAR
1237655494904579065,200.65946,-2.3020308,24.50895,24.09563,23.17529,20.45902,18.94335,3.211808e-05,0.885046,0.8871384,2.684605,1.523941,STAR
1237655500273614913,200.34494,-1.2671252,17.05306,16.04114,15.71148,15.61644,15.5823,-1.140234e-06,1.030502,0.313467,0.09151459,0.02901554,STAR
1237655499736875120,200.7247,-1.7180469,18.52392,17.62311,17.38847,17.27673,17.2697,3.936845e-05,0.8944092,0.2398415,0.1070137,0.0140686,STAR
1237655495441514679,200.78699,-1.8212329,20.61104,19.55525,19.32593,19.28532,19.13786,-0.0002543541,1.082663,0.2392025,0.0349865,0.1368961,STAR
1237655495978385582,200.78923,-1.5345907,20.27654,19.35869,19.14119,19.11075,19.08797,0.0004072231,0.904604,0.2241573,0.0267334,0.02068901,STAR
1237655495441580914,200.89005,-1.7770755,23.28209,24.88854,22.75389,20.52426,18.65841,3.234571e-05,-1.640146,2.20809,2.227276,1.866932,STAR
1237655499200069808,200.86692,-2.1682501,19.11081,17.86478,17.40335,17.27613,17.1717,0.0002492276,1.250792,0.4371223,0.1498661,0.08712769,STAR
1237655499737071816,201.17444,-1.7343092,19.39204,17.8599,17.1863,16.93537,16.75501,9.562237e-05,1.500526,0.6631889,0.2356815,0.1766949,STAR
1237655499737071735,201.09334,-1.7329433,19.59694,18.53332,18.46864,18.47699,18.59519,5.459358e-06,1.081306,0.06083107,-0.006910324,-0.1145878,STAR
1237655499200200958,201.16878,-2.113098,19.36161,18.32469,18.395,18.51568,18.65152,-7.546818e-05,1.069407,-0.07017708,-0.1183701,-0.1405544,STAR
1237655499200135242,201.02237,-2.0908392,17.28688,16.10712,16.05871,16.07302,16.08265,0.0001726867,1.18479,0.06009674,0.004869461,-0.02259636,STAR
1237655693020823970,237.757,-1.0773146,19.71713,18.60384,18.49381,18.53737,18.55185,-0.0003425587,1.150126,0.09888649,-0.0428524,-0.02560043,STAR
1237655499216191869,237.68021,-1.1100877,18.85237,18.9329,19.32332,19.63474,19.71665,-0.0003816867,-0.05881119,-0.4133778,-0.3015137,-0.0838089,STAR
1237648703527321655,238.1255,-0.66018772,17.76395,16.5935,16.55129,16.61254,16.69628,-0.0001342718,1.184258,0.03032494,-0.05317688,-0.09513474,STAR
1237648703527190551,237.81116,-0.79220706,16.68959,15.26225,15.48657,15.66145,15.77639,0.0001754057,1.414223,-0.2523861,-0.1876106,-0.1096983,STAR
1237648703527256807,237.97756,-0.73664966,24.54721,22.39439,21.11947,19.91579,19.16866,-0.0002503145,3.946299,1.40929,1.205515,0.6880245,STAR
1237655693020823825,237.80861,-0.9742905,17.66535,16.44285,16.45652,16.52515,16.54447,0.0004378386,1.242857,-0.03401947,-0.07208633,-0.02910805,STAR
1237655499753128220,237.71724,-0.8727714,18.82524,17.83311,17.77481,17.78321,17.82124,-0.0002287733,0.9910564,0.05950356,-0.007276535,-0.03788185,STAR
1237648704064127147,238.10229,-0.37283625,16.44956,15.20972,15.33422,15.46037,15.51812,-0.0001566721,1.239642,-0.1281261,-0.1298265,-0.06880283,STAR
1237648673992671414,238.00539,-0.20087492,18.67001,17.82908,17.61143,17.50409,17.45056,-6.158031e-05,0.8258877,0.2208233,0.09239769,0.08167267,STAR
1237648673992802312,238.17939,-0.090141739,18.41065,18.46386,18.82861,19.09973,19.32266,4.647072e-06,-0.04457855,-0.3556175,-0.2704048,-0.2232552,STAR
1237655693557825670,238.06848,-0.48547862,17.49325,16.42774,16.06006,15.95936,15.93397,0.0001412445,1.069906,0.3437195,0.1132088,0.03435516,STAR
1237648704064192767,238.2284,-0.26621399,20.79031,24.7914,17.8412,16.45601,16.15834,-3.596659e-05,-4.098497,7.029886,1.396845,0.275156,STAR
1237648673992736919,238.08188,-0.17268842,20.22765,18.91054,18.19293,18.06981,17.80414,-0.000140837,1.32305,0.7940693,0.09373665,0.3214436,STAR
1237655499216060611,237.41423,-1.1089649,21.30694,20.39241,20.12977,19.84119,19.82577,-0.0003152835,0.9441013,0.3045101,0.2644196,8.392334e-05,STAR
1237648703527060087,237.57722,-0.81145507,22.14435,22.17755,21.21999,20.39025,20.01155,-0.0007957466,0.0442524,0.9878864,0.9253998,0.3402214,STAR
1237648704063995962,237.68745,-0.34900228,17.9986,16.91415,16.54814,16.42613,16.38537,8.280543e-05,1.086416,0.358923,0.1202831,0.04641342,STAR
1237648673992671295,237.91583,-0.17757549,21.67497,18.96704,17.58197,16.63248,16.0669,0.0001974825,2.70166,1.390673,0.9575367,0.553133,STAR
1237648703526928435,237.23778,-0.82249597,18.48899,17.66802,17.47919,17.42963,17.41859,-0.0002557014,0.8436146,0.1642208,0.05931664,-0.003417969,STAR
1237648703526928829,237.28108,-0.73439056,19.96079,18.91024,19.10017,19.28576,19.42381,-0.0003962757,1.071898,-0.2031746,-0.182869,-0.1420918,STAR
1237648721255792866,237.26481,-0.20142755,21.19332,19.85313,19.3929,19.27463,19.29603,-0.0003438821,1.361006,0.4679832,0.1252613,-0.03509903,STAR
1237648703526797500,237.04154,-0.82539197,15.9291,16.11921,16.41851,16.56056,16.61592,-0.0001632838,-0.1773853,-0.3228912,-0.1405773,-0.06518936,STAR
1237655499215863981,236.9322,-1.1749275,18.07272,17.00257,16.57801,16.42149,16.32419,-0.0005580119,1.071501,0.4280624,0.1687508,0.08671761,STAR
1237655693020430398,236.84376,-1.0842049,23.92671,22.13813,22.47182,19.93824,19.35191,-0.0002436053,1.760437,-0.6713696,2.893471,0.5403614,STAR
1237648703526862882,237.08946,-0.74882454,16.68966,15.60911,15.29367,15.18245,15.1743,-0.0003709674,1.079216,0.3152351,0.1064215,0.014925,STAR
1237655693020430505,236.88232,-0.96101233,18.22811,17.25035,17.18966,17.20544,17.23017,-4.076314e-06,1.002516,0.06357574,-0.03458405,-0.004188538,STAR
1237648721255792666,237.17385,-0.0009816302,17.67374,16.46489,16.6878,16.8753,16.9541,-0.0001968542,1.213511,-0.2284126,-0.1792603,-0.0894413,STAR
1237648720718856359,237.15261,-0.41610701,18.37034,17.28629,16.88209,16.74433,16.71144,0.0001315319,1.114992,0.377388,0.1305485,0.03916168,STAR
1237648704063733940,237.13651,-0.28831429,18.19534,17.88196,18.00929,18.1958,18.32457,8.012831e-06,0.3221092,-0.1272507,-0.1840153,-0.1366997,STAR
1237655693557432943,237.13191,-0.49486713,22.97619,23.08931,21.67549,19.05359,17.68271,-6.967183e-05,0.2665443,1.388704,2.628962,1.37925,STAR
1237648704063602745,236.88349,-0.27689882,16.92332,15.68595,15.57142,15.67797,15.68258,-0.0008475585,1.218214,0.06883717,-0.0454731,-0.03274345,STAR
1237662685219062029,214.84354,34.194045,21.98871,21.07817,20.85707,20.89879,20.47069,-0.0003729336,1.116783,0.2137032,-0.05853462,0.424242,STAR
1237662684682191091,214.7291,33.860409,21.8714,21.16551,20.91472,20.82128,20.31222,-0.0005787502,0.8476219,0.2275429,0.1237144,0.4983864,STAR
1237662684682256459,214.82186,33.657197,21.22919,20.15689,19.87716,19.9367,19.67389,-0.0003850053,1.062208,0.2920551,-0.04883766,0.234766,STAR
1237662661596217663,215.00074,34.982709,21.89819,21.07443,20.64153,20.47299,19.97038,-0.0001224241,0.812891,0.4189301,0.17593,0.4830761,STAR
1237662685219061965,215.00019,34.217365,22.31972,21.51073,21.3699,21.62407,21.24734,0.0003334212,0.8087368,0.151804,-0.3050385,0.3701534,STAR
1237662684682322163,215.04511,33.600221,21.33377,20.45335,20.3891,20.26638,20.27226,0.000127063,0.9029388,0.05181313,0.1369972,-0.08582497,STAR
1237662223541338761,215.21505,34.691647,24.44893,21.69749,21.00759,20.91162,21.10466,-0.0008402646,2.964754,0.7090359,0.09393311,-0.2021446,STAR
1237662685755933003,215.08091,34.5521,21.38378,20.99067,20.85572,20.77036,20.55057,0.0004125348,0.4875031,0.1569157,0.07228661,0.2536793,STAR
1237664854180823943,215.23793,34.419509,22.64135,22.02031,21.78454,21.53993,21.0965,-0.0001209547,0.6062965,0.2439365,0.2234955,0.409029,STAR
1237662223541338509,215.25262,34.752705,21.40385,20.61279,20.48621,20.40913,20.27157,-0.0004619135,0.848196,0.1342621,0.07044029,0.1542969,STAR
1237662223541338526,215.27897,34.737883,21.22351,20.26448,20.18609,19.96356,19.83456,-0.0004685236,0.9587574,0.08828735,0.22155,0.119978,STAR
1237662223541403866,215.28837,34.595412,22.26256,21.39412,21.28598,21.09726,20.7674,-0.0005954554,0.9660015,0.1392403,0.1704826,0.3154221,STAR
1237662685219192928,215.19594,34.138979,19.64575,18.79002,18.52027,18.45798,18.42185,0.0003821265,0.8778667,0.2517223,0.07347679,0.01835632,STAR
1237664853644018705,215.20053,33.775028,25.18907,22.18491,21.60662,21.29114,21.14308,-0.0002916398,3.165546,0.565136,0.3283043,0.1846657,STAR
1237662684682388131,215.30101,33.691349,23.6005,22.39123,21.50367,21.05099,20.53165,-0.000694924,1.410845,0.9223843,0.469471,0.5363693,STAR
1237662661596348871,215.29537,34.922419,24.09706,22.39514,21.79038,21.6133,20.86028,-1.865282e-05,2.007605,0.6418133,0.139904,0.7654934,STAR
1237664854180888604,215.33211,34.395697,24.56704,21.43835,21.25891,20.36645,21.01632,-0.000122917,3.414394,0.2700462,0.8729496,-0.8159275,STAR
1237662685756129881,215.61396,34.457919,24.38689,22.0912,20.97177,19.89037,19.22425,-0.0001397219,2.089531,1.077322,1.046288,0.6563797,STAR
1237662685756194825,215.69087,34.455124,16.69578,15.80278,15.51816,15.42704,15.39859,-6.59786e-05,0.9271536,0.2718105,0.0899477,0.02158928,STAR
1237664853644214590,215.77517,33.83398,21.55954,20.77076,20.55778,20.41048,20.20215,-0.000585121,0.8394527,0.2154503,0.1560001,0.2510834,STAR
1237664853644345391,215.99309,33.659591,17.92737,17.07548,16.83382,16.75306,16.74904,-0.0004733255,0.841774,0.2692337,0.06832504,-0.001981735,STAR
1237664853108523372,218.59613,32.367825,22.04169,21.29272,21.21375,21.16206,21.52322,-0.0005142338,0.8656464,0.1179829,0.06558228,-0.4086685,STAR
1237662697028780081,218.21551,32.271355,24.59186,21.3027,20.78581,19.9449,22.81427,-7.552761e-05,3.524752,0.5194893,0.9137173,-3.179821,STAR
1237664853108391960,218.18041,32.668184,17.81435,16.96969,16.65874,16.56966,16.51233,-0.0004003286,0.879425,0.3161774,0.103672,0.02005959,STAR
1237664852571586924,218.23105,32.025253,23.79475,21.85184,21.62313,21.5724,21.53524,-0.0006271065,2.038193,0.3110733,0.02538109,-0.0862999,STAR
1237664852571586792,218.14806,32.105299,23.3299,21.43819,21.18886,20.93146,20.9321,0.0003150304,2.021767,0.2586498,0.2265835,-0.01302338,STAR
1237664852571521047,218.00249,32.278386,19.03138,18.81284,19.16849,19.46266,19.8011,-6.790956e-06,0.219017,-0.3436947,-0.288456,-0.3404961,STAR
1237664853108326866,217.96719,32.583637,23.83892,21.9118,21.466,21.37842,21.49159,-0.0002745088,2.017614,0.4384117,0.07497406,-0.04148102,STAR
1237664853108326402,217.9905,32.712763,18.23622,17.40643,17.13008,17.0489,17.04772,-0.0001280196,0.8642464,0.2507343,0.07323837,0.007263184,STAR
1237662697565520160,218.07226,32.759427,21.82518,20.94473,20.6164,20.35958,20.02627,-0.0004502626,0.9652786,0.3255272,0.2503319,0.3391666,STAR
1237662697565455167,217.94413,32.820181,22.80638,21.4061,21.19724,20.91008,20.90858,-0.0009187854,1.639521,0.2176723,0.2794933,0.004547119,STAR
1237662695955038641,217.89125,31.674279,23.33415,21.51901,21.21835,21.19163,20.90448,-0.0004298071,1.967781,0.2708111,0.01516533,0.2863636,STAR
1237662696491844273,217.96944,31.927678,22.45302,21.1226,20.88682,20.76503,20.83107,-0.0002867189,1.445253,0.2647572,0.1027603,-0.08027267,STAR
1237664852571521173,218.0318,32.219708,20.80742,20.22619,20.13776,20.12876,20.26434,0.0002391858,0.5772018,0.108139,0.00318718,-0.1518345,STAR
1237664852571456288,217.93878,32.197863,22.98027,21.82595,21.84068,21.86559,21.36907,-0.0003879109,1.280115,0.07282829,-0.06097603,0.3532829,STAR
1237662697028583586,217.75933,32.500454,21.33982,20.39344,20.10558,20.02733,19.71272,-0.0005428303,0.971487,0.2821655,0.06593704,0.3219643,STAR
1237662697028584025,217.73377,32.428134,23.66647,21.70568,21.35919,21.23933,21.44392,-4.599554e-05,2.260742,0.3628006,0.1427708,-0.2795219,STAR
1237664853108195970,217.70421,32.656688,22.47977,21.72219,21.74441,21.77675,21.58717,-0.0002381064,0.774271,-0.02654648,-0.06530762,0.2682362,STAR
1237664853108261170,217.84257,32.662023,21.86527,21.22816,20.96029,21.0266,20.80631,-0.0003170202,0.693758,0.2499504,-0.06767464,0.2465477,STAR
1237664853108195995,217.78056,32.818454,24.33881,23.46366,22.46076,19.81716,18.34188,-4.262233e-05,1.456205,1.016565,2.680485,1.484797,STAR
1237665129629679681,217.66887,31.510561,17.20555,16.32729,16.08506,16.00891,16.01589,-0.000397311,0.8899364,0.2215405,0.07819557,-0.004898071,STAR
1237664852034519275,217.50997,31.972097,22.09241,21.44448,21.33253,21.22256,20.88919,-0.0006837719,0.6631584,0.1395855,0.08485413,0.3501987,STAR
1237664853108130129,217.5919,32.756036,22.20298,21.85263,21.77971,21.75305,21.20661,-2.788803e-05,0.4561405,0.07000351,-0.004989624,0.6216831,STAR
1237664853108130106,217.55317,32.77509,21.77246,20.6889,20.50669,20.32594,20.02372,-0.0002794656,1.079943,0.2198162,0.1562881,0.3255653,STAR
1237662697028518351,217.57879,32.559723,24.80359,21.59245,21.04338,20.78159,20.55602,-1.812861e-05,3.371628,0.565794,0.2613697,0.2547321,STAR
1237662696491647278,217.4235,32.055386,21.70706,20.99648,20.77219,20.67503,20.39931,-0.0006114622,0.7270203,0.2302341,0.07753181,0.3101559,STAR
1237664853108064410,217.32834,32.801207,19.82963,18.98454,18.64368,18.54194,18.49728,-0.0001184589,0.8983917,0.3294506,0.1051903,0.03778458,STAR
1237664852571193629,217.3104,32.507743,19.44644,18.57502,18.34134,18.26369,18.2821,0.0007459368,0.9125004,0.2306423,0.07078362,-0.007802963,STAR
1237662697028452621,217.40994,32.587095,22.23298,21.86073,21.89387,22.0502,21.74659,2.559763e-05,0.394434,-0.01442909,-0.2016182,0.3182259,STAR
1237662697028387202,217.26447,32.670628,22.04846,21.45599,21.2169,21.27028,21.08507,-6.420232e-05,0.6028881,0.281929,-0.0566597,0.1567726,STAR
1237665103285715442,217.1046,31.446853,23.03636,21.47939,21.21259,21.3527,21.45529,-0.0006976962,1.619209,0.2971497,-0.1408939,-0.1175995,STAR
1237665129629548555,217.23289,31.601527,24.57874,20.95388,20.67265,20.45557,20.74657,-0.0001269288,3.852509,0.2173672,0.2311001,-0.3311787,STAR
1237664852034322539,217.15755,32.110905,17.34998,17.34355,17.69269,18.00159,18.31071,-3.664502e-06,0.01464844,-0.395525,-0.2905273,-0.3086166,STAR
1237662697028321928,217.06216,32.633563,23.69858,21.74125,21.30296,21.31033,21.2095,-0.0009695949,2.169689,0.4315338,0.006576538,0.02967072,STAR
1237662696491516414,217.01393,32.189719,25.40264,21.97857,21.12806,20.81787,20.81902,-0.0002220997,3.768639,0.856205,0.3303642,-0.05394936,STAR
1237664852571128693,217.03313,32.56151,22.99111,21.63216,21.43085,21.23811,21.13433,-0.0005953863,1.372152,0.2196312,0.1507034,0.1243801,STAR
1237662696491450780,216.9978,32.252128,22.02591,21.16654,20.93733,21.05681,20.98769,-0.0007111633,0.9669247,0.2245884,-0.1536617,0.1588459,STAR
1237664852571128659,216.99503,32.49698,24.09803,21.66856,21.54672,21.40452,20.9251,6.120944e-05,2.471228,0.1131096,0.1324787,0.5095406,STAR
1237665103285584515,216.82678,31.557458,26.15528,22.35427,21.59739,21.46958,21.31199,-0.0002396829,4.022173,0.7773342,0.1167412,0.2119255,STAR
1237665103285584244,216.71274,31.599971,23.09303,22.12471,20.85177,19.98143,19.52002,-0.0001217997,1.11017,1.237675,0.8461704,0.4805965,STAR
1237665103285518649,216.69048,31.573316,21.49107,20.83593,20.58771,20.57962,20.3569,-0.0002026951,0.7254028,0.2392387,0.006139755,0.2367153,STAR
1237651504879632568,201.93972,0.32374342,20.07319,18.92081,18.68549,18.64926,18.60808,3.05088e-05,1.142416,0.2414322,0.03129196,0.04751968,STAR
1237648705658945540,201.89816,1.0453026,18.27137,17.03137,16.56858,16.43149,16.3568,-0.0002547956,1.224731,0.4582405,0.1387272,0.07998276,STAR
1237648705658880240,201.86973,0.96970502,24.07047,20.81941,19.18672,17.84678,17.13183,-2.343536e-05,3.416866,1.633059,1.337067,0.7245884,STAR
1237648705122205707,202.19014,0.54396467,17.1972,16.25395,15.91085,15.8087,15.79704,8.854958e-05,0.972765,0.3185654,0.09949875,0.0214653,STAR
1237648705122140271,202.14574,0.58961469,19.2393,18.3136,18.2013,18.20863,18.21312,0.0003671637,0.9388294,0.1002502,-0.003255844,-0.01305771,STAR
1237648705122140519,202.16976,0.45468245,22.48331,20.54305,19.35046,19.14546,19.00613,0.0007397716,1.9429,1.230867,0.1810303,0.1404362,STAR
1237651505953505288,202.19923,1.1190571,16.60956,15.53682,15.07556,14.89831,14.8148,-0.000190518,1.100666,0.4405918,0.1845903,0.08901501,STAR
